OBJECTID,UTILITY_ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REGULATED,CNTRL_AREA,PLAN_AREA,HOLDING_CO,SUMMR_PEAK,WINTR_PEAK,SUMMER_CAP,WINTER_CAP,NET_GEN,PURCHASED,NET_EX,RETAIL_MWH,WSALE_MWH,TOTAL_MWH,TRANS_MWH,CUSTOMERS,YEAR,SHAPE__Area,SHAPE__Length
1042,13651,NOLIN RURAL ELECTRIC COOP CORP,NOT AVAILABLE,ELIZABETHTOWN,KY,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,http://nolinrecc.com/,REGULATED,"PJM INTERCONNECTION, LLC",NOT AVAILABLE,NOLIN RURAL ELECTRIC COOP CORP,153,202.4,-999999,-999999,-999999,760402,0,734885,-999999,760402,0,36186,2017,3096404586,835800.7638
1043,11249,LOUISVILLE GAS & ELECTRIC CO,220 W MAIN SREET,LOUISVILLE,KY,40202,NOT AVAILABLE,INVESTOR OWNED,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,REGULATED,LOUISVILLE GAS AND ELECTRIC COMPANY AND KENTUCKY UTILITIES,LOUISVILLE GAS & ELECTRIC AND KENTUCKY UTILITIES,PPL CORPORATION,2608,1815,4635.8,4849.8,13001377,1022202,-350078,11526591,1606543,13673501,0,408738,2017,3091877866,575764.8473
1044,17044,"SHELBY ENERGY CO-OP, INC",NOT AVAILABLE,SHELBYVILLE,KY,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,http://www.shelbyenergy.com/,NOT AVAILABLE,"PJM INTERCONNECTION, LLC",NOT AVAILABLE,"SHELBY ENERGY CO-OP, INC",96.4,116.2,-999999,-999999,0,500696,0,484761,-999999,500696,0,16136,2017,2902877873,1166413.642
1045,40305,HICKMAN-FULTON COUNTIES RECC,NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, https://www.tva.gov/file_source/TVA/Site%20Content/Energy/tva_lpc_map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,TENNESSEE VALLEY AUTHORITY,NOT AVAILABLE,HICKMAN-FULTON COUNTIES RECC,19.2,14.1,-999999,-999999,0,76317,0,74262,0,76317,0,3548,2017,2083582353,465519.1798
1046,19716,CITY OF VANCEBURG,NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"PJM INTERCONNECTION, LLC",NOT AVAILABLE,CITY OF VANCEBURG,-999999,-999999,-999999,-999999,-999999,-999999,-999999,57209,-999999,-999999,-999999,2636,2017,2098619848,290121.4709
1047,8449,HENDERSON CITY UTILITY COMM,NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,HENDERSON CITY UTILITY COMM,110,92,-999999,-999999,457278,155525,0,575695,-999999,612803,0,11933,2017,1936720219,263731.5163
1048,1708,BIG SANDY RURAL ELEC COOP CORP,NOT AVAILABLE,PAINTSVILLE,KY,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,http://www.bigsandyrecc.com/,NOT AVAILABLE,"PJM INTERCONNECTION, LLC",NOT AVAILABLE,BIG SANDY RURAL ELEC COOP CORP,43.3,58.7,-999999,-999999,-999999,202641,0,191158,-999999,202641,0,12939,2017,1928737128,701433.4629
1049,1205,CITY OF BARDWELL - (KY),NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,LOUISVILLE GAS AND ELECTRIC COMPANY AND KENTUCKY UTILITIES,NOT AVAILABLE,CITY OF BARDWELL - (KY),-999999,-999999,-999999,-999999,-999999,-999999,-999999,7715,-999999,-999999,-999999,513,2017,806529744.7,156379.5916
1050,14371,CITY OF PADUCAH - (KY),NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, https://outages.paducahpower.com/omswebmap/OMSWebMap.htm?clientKey=undefined",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,NOT AVAILABLE,REGULATED,TENNESSEE VALLEY AUTHORITY,NOT AVAILABLE,CITY OF PADUCAH - (KY),138.2,89.7,-999999,-999999,36337,545225,0,558406,-999999,581562,0,22522,2017,274877656.6,71846.45982
1051,6708,CITY OF FRANKFORT - (KY),NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,REGULATED,LOUISVILLE GAS AND ELECTRIC COMPANY AND KENTUCKY UTILITIES,NOT AVAILABLE,CITY OF FRANKFORT - (KY),135.4,118.1,-999999,-999999,-999999,715972,0,667030,25940,715972,0,21594,2017,241662314,146398.8595
1052,15386,CITY OF PRINCETON - (KY),NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,LOUISVILLE GAS AND ELECTRIC COMPANY AND KENTUCKY UTILITIES,NOT AVAILABLE,CITY OF PRINCETON - (KY),25.7,17,-999999,-999999,-999999,113853,0,110132,-999999,113853,0,3855,2017,143868843.2,59833.30636
1053,2056,CITY OF BOWLING GREEN - (KY),NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, https://www.tva.gov/file_source/TVA/Site%20Content/Energy/tva_lpc_map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,REGULATED,TENNESSEE VALLEY AUTHORITY,NOT AVAILABLE,CITY OF BOWLING GREEN - (KY),195.9,139.6,-999999,-999999,0,906744,0,877253,0,906744,0,29729,2017,106039824.2,83190.74477
1054,14268,CITY OF OWENSBORO - (KY),P O BOX 806,OWENSBORO,KY,42302,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,REGULATED,LOUISVILLE GAS AND ELECTRIC COMPANY AND KENTUCKY UTILITIES,NOT AVAILABLE,CITY OF OWENSBORO - (KY),178.7,113.2,399.8,407.8,1757212,144741,0,776912,1084837,1901953,0,26216,2017,90250633.7,43605.45715
1055,11488,MADISONVILLE MUNICIPAL UTILS,NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,LOUISVILLE GAS AND ELECTRIC COMPANY AND KENTUCKY UTILITIES,NOT AVAILABLE,MADISONVILLE MUNICIPAL UTILS,49,44,-999999,-999999,-999999,296246,0,272267,-999999,296246,0,8350,2017,82321665.85,69090.62598
1056,49998,CITY OF BEREA MUNICIPAL UTILITY,NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,LOUISVILLE GAS AND ELECTRIC COMPANY AND KENTUCKY UTILITIES,NOT AVAILABLE,CITY OF BEREA MUNICIPAL UTILITY,23.8,28,-999999,-999999,-999999,123743,0,119176,-999999,123743,0,5268,2017,60530754.02,47979.55219
1057,8846,CITY OF HOPKINSVILLE,NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, https://www.tva.gov/file_source/TVA/Site%20Content/Energy/tva_lpc_map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,TENNESSEE VALLEY AUTHORITY,NOT AVAILABLE,CITY OF HOPKINSVILLE,78,63.8,-999999,-999999,0,362070,0,342871,0,362070,0,12980,2017,54539612.37,52752.66524
1058,1201,BARBOURVILLE UTILITY COMM,NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,LOUISVILLE GAS AND ELECTRIC COMPANY AND KENTUCKY UTILITIES,NOT AVAILABLE,BARBOURVILLE UTILITY COMM,19,17.9,-999999,-999999,-999999,88488,0,88488,-999999,88488,0,4128,2017,51582428.9,59343.61557
1059,16459,CITY OF RUSSELLVILLE - (KY),NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, https://www.tva.gov/file_source/TVA/Site%20Content/Energy/tva_lpc_map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,TENNESSEE VALLEY AUTHORITY,NOT AVAILABLE,CITY OF RUSSELLVILLE - (KY),28.2,22.1,-999999,-999999,0,131680,0,127832,0,131680,0,4068,2017,45234380.99,29300.12054
1060,7270,CITY OF GLASGOW - (KY),NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, https://www.tva.gov/file_source/TVA/Site%20Content/Energy/tva_lpc_map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,TENNESSEE VALLEY AUTHORITY,NOT AVAILABLE,CITY OF GLASGOW - (KY),55.6,45,-999999,-999999,0,287748,0,276821,0,287748,0,7428,2017,39506725.16,41938.35162
1061,20731,WILLIAMSTOWN UTILITY COMM,NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"PJM INTERCONNECTION, LLC",NOT AVAILABLE,WILLIAMSTOWN UTILITY COMM,-999999,-999999,-999999,-999999,-999999,-999999,-999999,38847,-999999,-999999,-999999,1542,2017,37778650.94,48540.25697
1062,6718,CITY OF FRANKLIN - (KY),NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, https://www.tva.gov/file_source/TVA/Site%20Content/Energy/tva_lpc_map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,TENNESSEE VALLEY AUTHORITY,NOT AVAILABLE,CITY OF FRANKLIN - (KY),40.1,30.3,-999999,-999999,0,196120,0,190841,0,196120,0,4989,2017,35524751.53,37880.36326
1063,11871,CITY OF MAYFIELD PLANT BOARD,NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, https://www.tva.gov/file_source/TVA/Site%20Content/Energy/tva_lpc_map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,TENNESSEE VALLEY AUTHORITY,NOT AVAILABLE,CITY OF MAYFIELD PLANT BOARD,35.8,22.3,-999999,-999999,0,143514,0,137869,0,143514,0,5424,2017,30555395.69,26450.87508
1064,6840,CITY OF FULTON - (KY),NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, https://www.tva.gov/file_source/TVA/Site%20Content/Energy/tva_lpc_map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,TENNESSEE VALLEY AUTHORITY,NOT AVAILABLE,CITY OF FULTON - (KY),11.3,8.7,-999999,-999999,0,53415,0,52302,0,53415,0,1627,2017,29110437.57,32849.45026
1065,690,CITY OF BARDSTOWN - (KY),NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,LOUISVILLE GAS AND ELECTRIC COMPANY AND KENTUCKY UTILITIES,NOT AVAILABLE,CITY OF BARDSTOWN - (KY),37.8,32.1,-999999,-999999,-999999,200526,0,192741,-999999,200526,0,4584,2017,23645162.35,26698.26893
1066,8548,CITY OF HICKMAN,NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, https://www.tva.gov/file_source/TVA/Site%20Content/Energy/tva_lpc_map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,TENNESSEE VALLEY AUTHORITY,NOT AVAILABLE,CITY OF HICKMAN,4.7,3.6,-999999,-999999,0,18335,0,16910,0,18335,0,1099,2017,20709769.9,73914.06964
1067,4341,CORBIN CITY UTILITIES COMM,NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,LOUISVILLE GAS AND ELECTRIC COMPANY AND KENTUCKY UTILITIES,NOT AVAILABLE,CORBIN CITY UTILITIES COMM,-999999,-999999,-999999,-999999,-999999,-999999,-999999,68970,-999999,-999999,-999999,4063,2017,19036533.51,26911.33028
1068,14103,CITY OF OLIVE HILL - (KY),NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"PJM INTERCONNECTION, LLC",NOT AVAILABLE,CITY OF OLIVE HILL - (KY),-999999,-999999,-999999,-999999,-999999,-999999,-999999,20129,-999999,-999999,-999999,1267,2017,19330615.68,24176.50658
1069,13577,CITY OF NICHOLASVILLE - (KY),NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,LOUISVILLE GAS AND ELECTRIC COMPANY AND KENTUCKY UTILITIES,NOT AVAILABLE,CITY OF NICHOLASVILLE - (KY),37.1,38,-999999,-999999,-999999,198436,0,185834,-999999,198436,0,6694,2017,12730301.96,21853.07442
1070,1582,CITY OF BENTON - (KY),NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, https://www.tva.gov/file_source/TVA/Site%20Content/Energy/tva_lpc_map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,TENNESSEE VALLEY AUTHORITY,NOT AVAILABLE,CITY OF BENTON - (KY),17.4,11,-999999,-999999,0,72206,0,67399,0,72206,0,2523,2017,12523655.07,34425.24186
1071,15443,CITY OF PROVIDENCE - (KY),NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,LOUISVILLE GAS AND ELECTRIC COMPANY AND KENTUCKY UTILITIES,NOT AVAILABLE,CITY OF PROVIDENCE - (KY),-999999,-999999,-999999,-999999,-999999,-999999,-999999,28269,-999999,-999999,-999999,1361,2017,12551497.16,12559.13349
1072,13138,CITY OF MURRAY - (KY),NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, https://www.tva.gov/file_source/TVA/Site%20Content/Energy/tva_lpc_map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,TENNESSEE VALLEY AUTHORITY,NOT AVAILABLE,CITY OF MURRAY - (KY),62.4,42.4,-999999,-999999,0,294825,0,285278,0,294825,0,8018,2017,10160977.68,26846.21457
1073,14459,CITY OF PARIS - (KY),525 HIGH STREET,PARIS,KY,40361,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,LOUISVILLE GAS AND ELECTRIC COMPANY AND KENTUCKY UTILITIES,NOT AVAILABLE,CITY OF PARIS - (KY),-999999,-999999,11.9,11.9,-999999,-999999,-999999,53282,-999999,-999999,-999999,3073,2017,8942195.875,23571.63073
1074,6178,CITY OF FALMOUTH - (KY),NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,LOUISVILLE GAS AND ELECTRIC COMPANY AND KENTUCKY UTILITIES,NOT AVAILABLE,CITY OF FALMOUTH,-999999,-999999,-999999,-999999,-999999,-999999,-999999,17933,-999999,-999999,-999999,1051,2017,6828159.68,9263.255617
1075,1387,CITY OF BENHAM,NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,LOUISVILLE GAS AND ELECTRIC COMPANY AND KENTUCKY UTILITIES,NOT AVAILABLE,CITY OF BENHAM,-999999,-999999,-999999,-999999,-999999,-999999,-999999,5173,-999999,-999999,-999999,266,2017,6665308.898,9152.127993
1076,11241,ENTERGY LOUISIANA LLC,4809 JEFFERSON HIGHWAY,JEFFERSON,LA,70121,NOT AVAILABLE,INVESTOR OWNED,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,NOT AVAILABLE,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",ENTERGY CORPORATION/SERVICES  (ENTERGY SYSTEM),ENTERGY CORP,9686,8383,-999999,-999999,40856135,23111928,0,55243264,6503865,63968063,0,1078545,2017,1.49E+11,10521034.1
1077,55936,ENTERGY GULF STATES - LA LLC,NOT AVAILABLE,BATON ROUGE,LA,70802,NOT AVAILABLE,INVESTOR OWNED,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2017-04-17T00:00:00.000Z,OTHER,2017-04-17T00:00:00.000Z,NOT AVAILABLE,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",ENTERGY CORPORATION/SERVICES  (ENTERGY SYSTEM),ENTERGY CORP,3329,4148,2821.7,3003,8601727,13483878,0,16316827,5109871,22085605,0,298980,NOT AVAILABLE,56468936351,2429759.608
1078,17684,SOUTHWEST LOUISIANA E M C,NOT AVAILABLE,NOT AVAILABLE,LA,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://www.swepco.com/info/facts/ServiceTerritory.aspx",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,NOT AVAILABLE,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,SOUTHWEST LOUISIANA E M C,529,674,-999999,-999999,-999999,2450553,0,2300770,40778,2450553,0,108068,2017,51569396453,1799401.392
1079,3265,CLECO POWER LLC,2030 DONAHUE FERRY ROADP.O. BO,PINEVILLE,LA,71361,NOT AVAILABLE,INVESTOR OWNED,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census, http://outage.cleco.com/external/default.html",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",CLECO CORPORATION,CLECO CORP,2508,2404,4396.3,-999999,12087115,93212,0,8385065,2934863,12180327,0,286400,2017,28602900854,3947875.558
1080,3641,"CLAIBORNE ELECTRIC COOP, INC",NOT AVAILABLE,NOT AVAILABLE,LA,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, http://www.lpsc.louisiana.gov/images/service_coop_10262017.jpg",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,NOT AVAILABLE,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,"CLAIBORNE ELECTRIC COOP, INC",127.7,124,-999999,-999999,-999999,638682,0,609415,-999999,638682,0,23623,2017,17739548803,665425.899
