cwns_id,lat,lon,huc8,watershed,flow_mun_MGD,flow_ind_MGD,pop,flow_interpolated,discharge_method
17000721005,42.0194,-88.0387,7120004,Des Plaines,21,6,285127,FALSE,Outfall To Surface Waters
36002001006,40.655,-73.8809,2030202,Southern Long Island,62.99,1.07,283428,FALSE,Outfall To Surface Waters
8000121001,39.6613,-105.0038,10190003,Middle South Platte-Cherry Creek,35.46683283407716,NA,283039,TRUE,Outfall To Surface Waters
48008015002,29.2852,-98.4288,12100301,Upper San Antonio,35.241154514360886,NA,281238,TRUE,Discharge To Another Facility
39002093001,39.7257,-84.2295,5080002,Lower Great Miami,46,26,278226,FALSE,Outfall To Surface Waters
17000640001,41.7156,-88.3529,7120007,Lower Fox,15.5,9,273451,FALSE,Outfall To Surface Waters
36007136001,43.0628,-76.1758,4140201,Seneca,71.153,NA,267428,FALSE,Outfall To Surface Waters
34001316002,40.7145,-74.1358,2030103,Hackensack-Passaic,33.49825626398133,NA,267329,TRUE,Discharge To Another Facility
24000002002,39.3167,-76.75,2060003,Gunpowder-Patapsco,33.411293046944635,NA,266635,TRUE,Discharge To Another Facility
36004064001,42.6914,-73.724,2020006,Middle Hudson,15.417,5,265567,FALSE,Outfall To Surface Waters
29001127002,39.1703,-94.3219,10300101,Lower Missouri-Crooked,40.03,NA,264978,FALSE,Outfall To Surface Waters
26004005011,42.1883,-83.1583,4090004,Detroit,44,37,264724,FALSE,Outfall To Surface Waters
51001400023,36.8667,-76.3,2080208,Hampton Roads,32.73388216610835,NA,261229,TRUE,Discharge To Another Facility
6008038001,33.6942,-117.9375,18070204,Newport Bay,32.522238256057946,NA,259540,TRUE,Discharge To Another Facility
27000001002,44.7989,-93.431,7020012,Lower Minnesota,13.56,0.6,259174,FALSE,Outfall To Surface Waters
37006001002,35.0701,-80.8781,3050103,Lower Catawba,25.68,3,259039,FALSE,Outfall To Surface Waters
41000031001,45.009,-123.0494,17090007,Middle Willamette,29.7,NA,257792,FALSE,Outfall To Surface Waters
51000318001,38.7989,-77.0606,2070010,Middle Potomac-Anacostia-Occoquan,32.3001938459873,36.8,257768,TRUE,Outfall To Surface Waters
51000318001,38.7989,-77.0606,2070010,Middle Potomac-Anacostia-Occoquan,32.3001938459873,36.8,257768,TRUE,Reuse: Industrial
51000317001,38.8097,-77.0389,2070010,Middle Potomac-Anacostia-Occoquan,32.30006853875815,NA,257767,TRUE,CSO Discharge
51000317001,38.8097,-77.0389,2070010,Middle Potomac-Anacostia-Occoquan,32.30006853875815,NA,257767,TRUE,Discharge To Another Facility
12000087001,26.7153,-80.0515,3090202,Everglades,50,NA,254661,FALSE,Deep Well
47000245002,35.0488,-85.3376,6020001,Middle Tennessee-Chickamauga,35,10,253251,FALSE,Outfall To Surface Waters
48004354001,33.126,-96.5617,12030106,East Fork Trinity,18.589,NA,252965,FALSE,Outfall To Surface Waters
6004010003,34.1412,-118.2731,18070105,Los Angeles,15,NA,252100,FALSE,Outfall To Surface Waters
6004010003,34.1412,-118.2731,18070105,Los Angeles,15,NA,252100,FALSE,Reuse: Irrigation
4001304004,33.3044,-111.255,15060106,Lower Salt,31.32680728987627,NA,250000,TRUE,Discharge To Another Facility
4001304004,33.3044,-111.255,15060106,Lower Salt,31.32680728987627,NA,250000,TRUE,Discharge To Another Facility
4001304004,33.3044,-111.255,15060106,Lower Salt,31.32680728987627,NA,250000,TRUE,Discharge To Another Facility
51000308001,36.9644,-76.415,2080206,Lower James,17.68,2.5,249814,FALSE,Outfall To Surface Waters
31001825002,41.0817,-95.8898,10230006,Big Papillion-Mosquito,45,8,249328,FALSE,Outfall To Surface Waters
34003079002,39.9079,-74.1802,2040301,Mullica-Toms,22.75,0.25,249282,FALSE,Ocean Discharge
13000800005,33.4923,-84.2721,3130001,Upper Chattahoochee,31.23032072342345,NA,249230,TRUE,Discharge To Another Facility
51000319001,38.8439,-77.0569,2070010,Middle Potomac-Anacostia-Occoquan,22.43,NA,248397,FALSE,Outfall To Surface Waters
48003111003,30.5267,-97.6185,12070205,San Gabriel,16.2,NA,245870,FALSE,Outfall To Surface Waters
36002001013,40.5484,-74.1123,2030104,Sandy Hook-Staten Island,24.02,NA,244918,FALSE,Outfall To Surface Waters
12000037001,28.6198,-81.2189,3080101,Upper St. Johns,30.37484826995151,NA,242403,TRUE,Outfall To Surface Waters
12000037001,28.6198,-81.2189,3080101,Upper St. Johns,30.37484826995151,NA,242403,TRUE,Overland Flow With Discharge
6009007001,32.6385,-117.0657,18070304,San Diego,30.21082110698172,NA,241094,TRUE,Discharge To Another Facility
34001474001,40.7175,-74.1011,2030101,Lower Hudson,30.08062689588499,NA,240055,TRUE,Discharge To Another Facility
13000051001,32.4102,-84.9743,3130003,Middle Chattahooche,22.5,7.5,238622,FALSE,Outfall To Surface Waters
1200100002,33.3928,-87.0083,3160112,Upper Black Warrior,39.81,NA,237490,FALSE,Outfall To Surface Waters
55002780001,43.0731,-89.3819,7090001,Upper Rock,29.68540789511591,NA,236901,TRUE,Discharge To Another Facility
51000161001,37.5196,-77.4228,2080206,Lower James,29.641550364910085,NA,236551,TRUE,Outfall To Surface Waters
25000042001,42.0878,-72.589,1080205,Lower Connecticut,32.99,12,235804,FALSE,Outfall To Surface Waters
51000308005,36.907,-76.1647,2080108,Lynnhaven-Poquoson,20.2,0.6,235378,FALSE,Outfall To Surface Waters
4001320001,33.6382,-111.9254,15060106,Lower Salt,29.447198852483695,NA,235000,TRUE,Discharge To Another Facility
4001320001,33.6382,-111.9254,15060106,Lower Salt,29.447198852483695,NA,235000,TRUE,Discharge To Another Facility
4001320001,33.6382,-111.9254,15060106,Lower Salt,29.447198852483695,NA,235000,TRUE,Discharge To Another Facility
55009511001,44.5331,-87.9943,4030204,Lower Fox,23,7,228964,FALSE,Outfall To Surface Waters
6004027001,34.1414,-119.184,18070103,Calleguas,16.3,5.6,227265,FALSE,Ocean Discharge
4001312001,33.5393,-112.1854,15070102,Agua Fria,28.44474101920765,NA,227000,TRUE,Discharge To Another Facility
4001312001,33.5393,-112.1854,15070102,Agua Fria,28.44474101920765,NA,227000,TRUE,Discharge To Another Facility
4001312001,33.5393,-112.1854,15070102,Agua Fria,28.44474101920765,NA,227000,TRUE,Discharge To Another Facility
6005065001,37.6137,-121.0118,18040002,Middle San Joaquin-Lower Merced- Lower Stanislaus,25.8,NA,224050,FALSE,Outfall To Surface Waters
6005065001,37.6137,-121.0118,18040002,Middle San Joaquin-Lower Merced- Lower Stanislaus,25.8,NA,224050,FALSE,Spray Irrigation
6008049001,33.6856,-117.8239,18070204,Newport Bay,28.03486107262691,NA,223729,TRUE,Discharge To Another Facility
18000225001,41.0797,-85.1,4100005,Upper Maumee,20,20,222636,FALSE,Outfall To Surface Waters
48002005001,33.5667,-101.7711,12050003,North Fork Double Mountain Fork Brazos,18.96,1.82,220000,FALSE,Outfall To Surface Waters
6004009006,33.8042,-118.0882,18070106,San Gabriel,20.1,0.3,220000,FALSE,Outfall To Surface Waters
6004009006,33.8042,-118.0882,18070106,San Gabriel,20.1,0.3,220000,FALSE,Reuse: Irrigation
6004009006,33.8042,-118.0882,18070106,San Gabriel,20.1,0.3,220000,FALSE,Reuse: Other Non-Potable
6004009006,33.8042,-118.0882,18070106,San Gabriel,20.1,0.3,220000,FALSE,Reuse: Industrial
4001309002,33.3317,-111.7894,15050100,Middle Gila,27.567590415091118,NA,220000,TRUE,Discharge To Another Facility
4001309002,33.3317,-111.7894,15050100,Middle Gila,27.567590415091118,NA,220000,TRUE,Discharge To Another Facility
6002012001,37.4583,-122.1108,18050003,Coyote,22.5,2.5,219798,FALSE,Outfall To Surface Waters
6002012001,37.4583,-122.1108,18050003,Coyote,22.5,2.5,219798,FALSE,Reuse: Irrigation
1200100006,33.5269,-86.888,3160111,Locust,21.39,NA,218741,FALSE,Outfall To Surface Waters
12000017018,25.8583,-80.2783,3090202,Everglades,27.409703306350142,NA,218740,TRUE,Discharge To Another Facility
53001280001,47.2393,-122.4107,17110014,Puyallup,60,NA,218383,FALSE,Ocean Discharge
22009033003,30.3497,-91.1369,8070100,Lower Mississippi-Baton Rouge,33,NA,217711,FALSE,Outfall To Surface Waters
42002099001,41.2321,-75.9372,2050107,Upper Susquehanna-Lackawanna,22.3,NA,216923,FALSE,Outfall To Surface Waters
34001090001,40.6003,-74.259,2030104,Sandy Hook-Staten Island,26.27,5.58,216754,FALSE,Outfall To Surface Waters
26000727002,42.2249,-83.5537,4090005,Huron,24.234,NA,216247,FALSE,Outfall To Surface Waters
41000045001,44.0956,-123.1119,17090003,Upper Willamette,37.5,1,215588,FALSE,Outfall To Surface Waters
41000045001,44.0956,-123.1119,17090003,Upper Willamette,37.5,1,215588,FALSE,Reuse: Irrigation
41000045001,44.0956,-123.1119,17090003,Upper Willamette,37.5,1,215588,FALSE,Spray Irrigation
9000641001,41.7314,-72.6564,1080205,Lower Connecticut,25.89,12,214237,FALSE,Outfall To Surface Waters
44000022001,41.7948,-71.3895,1090004,Narragansett,22.5,25.2,212743,FALSE,Outfall To Surface Waters
13000022002,33.8298,-84.4566,3130001,Upper Chattahoochee,31.19,0.65,212308,FALSE,Outfall To Surface Waters
6008062001,34.1047,-117.2912,18070203,Santa Ana,26.524282425109078,NA,211674,TRUE,Discharge To Another Facility
48004012001,33.126,-96.5617,12030106,East Fork Trinity,26.42729462973962,NA,210900,TRUE,Discharge To Another Facility
51000154002,37.4157,-77.3234,2080205,Middle James-Willis,26.22680306308441,NA,209300,TRUE,Outfall To Surface Waters
53001220000,47.6708,-117.3667,17010305,Upper Spokane,26.201741617252512,NA,209100,TRUE,Discharge To Another Facility
53001220000,47.6708,-117.3667,17010305,Upper Spokane,26.201741617252512,NA,209100,TRUE,Reuse: Irrigation
12000076001,27.8229,-82.7411,3100206,Tampa Bay,23,0.4,207750,FALSE,Spray Irrigation
12000076001,27.8229,-82.7411,3100206,Tampa Bay,23,0.4,207750,FALSE,Outfall To Surface Waters
25000025001,42.2123,-71.7887,1090003,Blackstone,26.005635803617885,NA,207535,TRUE,Outfall To Surface Waters
48000004502,32.7525,-96.9367,12030102,Lower West Fork Trinity,25.822060712899212,NA,206070,TRUE,Discharge To Another Facility
2000106001,61.1964,-150.0235,19020401,Anchorage,25.734721574175037,NA,205373,TRUE,Ocean Discharge
6002125001,37.5428,-122.2311,18050004,San Francisco Bay,21,NA,205108,FALSE,Outfall To Surface Waters
6002125001,37.5428,-122.2311,18050004,San Francisco Bay,21,NA,205108,FALSE,Spray Irrigation
6002125001,37.5428,-122.2311,18050004,San Francisco Bay,21,NA,205108,FALSE,Reuse: Industrial
26000458001,43.1913,-83.8626,4080204,Flint,13,1,203019,FALSE,Outfall To Surface Waters
34002067001,40.4299,-74.083,2030104,Sandy Hook-Staten Island,16.433,NA,201833,FALSE,Outfall To Surface Waters
6008014001,33.6775,-118.0003,18070201,Seal Beach,25.18675306106052,NA,201000,TRUE,Discharge To Another Facility
22009051022,29.9652,-90.1904,8090203,Eastern Louisiana Coastal,40.8,NA,200000,FALSE,Outfall To Surface Waters
48004035001,32.825,-96.9583,12030102,Lower West Fork Trinity,25.061445831901015,NA,200000,TRUE,Discharge To Another Facility
42000148001,40.1598,-74.8487,2040201,Crosswicks-Neshaminy,6.55,0.8,199498,FALSE,Outfall To Surface Waters
19000226002,41.6008,-93.6097,7100004,Middle Des Moines,24.89629090386879,NA,198682,TRUE,Discharge To Another Facility
36002001008,40.6372,-74.1254,2030104,Sandy Hook-Staten Island,32.79,1.24,198128,FALSE,Outfall To Surface Waters
17000654001,41.7565,-88.3147,7120007,Lower Fox,24.798175343436895,NA,197899,TRUE,Discharge To Another Facility
17000654001,41.7565,-88.3147,7120007,Lower Fox,24.798175343436895,NA,197899,TRUE,CSO Discharge
6008006002,33.6797,-117.3393,18070202,San Jacinto,11.2,NA,196495,FALSE,Outfall To Surface Waters
6008006002,33.6797,-117.3393,18070202,San Jacinto,11.2,NA,196495,FALSE,Reuse: Irrigation
6008006002,33.6797,-117.3393,18070202,San Jacinto,11.2,NA,196495,FALSE,Spray Irrigation
6008006002,33.6797,-117.3393,18070202,San Jacinto,11.2,NA,196495,FALSE,Reuse: Groundwater Recharge
12000087002,26.4917,-80.1667,3090202,Everglades,22,NA,195000,FALSE,Deep Well
12000087002,26.4917,-80.1667,3090202,Everglades,22,NA,195000,FALSE,Reuse: Irrigation
6002032005,37.7284,-122.5063,18050006,San Francisco Coastal South,18,NA,194000,FALSE,Ocean Discharge
72000004001,17.985,-62.6403,21010004,Southern Puerto Rico,14.12,NA,193648,FALSE,Ocean Discharge
22009920004,29.9131,-90.1851,8090301,East Central Louisiana Coastal,24.2597301797385,NA,193602,TRUE,Discharge To Another Facility
22009920004,29.9131,-90.1851,8090301,East Central Louisiana Coastal,24.2597301797385,NA,193602,TRUE,Outfall To Surface Waters
22009920004,29.9131,-90.1851,8090301,East Central Louisiana Coastal,24.2597301797385,NA,193602,TRUE,Discharge To Another Facility
36003117001,40.9333,-73.875,2030101,Lower Hudson,24.195071649492196,NA,193086,TRUE,Discharge To Another Facility
51000111001,36.75,-76.0547,2080101,Lower Chesapeake Bay,24.09783323966442,NA,192310,TRUE,Discharge To Another Facility
36002001007,40.7057,-73.9844,2030201,Northern Long Island,53.73,6.27,192050,FALSE,Outfall To Surface Waters
31001425001,40.838,-96.6865,10200203,Salt,17.9,4.1,191982,FALSE,Outfall To Surface Waters
31001825001,41.2083,-95.9292,10230006,Big Papillion-Mosquito,18,14,190290,FALSE,Outfall To Surface Waters
12000016001,30.3523,-81.629,3080103,Lower St. Johns,19.96,18,190000,FALSE,Outfall To Surface Waters
17000347001,42.222,-89.0933,7090005,Lower Rock,12.5,17.5,189346,FALSE,Outfall To Surface Waters
51000213001,37.2639,-79.9149,3010101,Upper Roanoke,25.9,5,189278,FALSE,Outfall To Surface Waters
13000800201,33.4923,-84.2721,3130001,Upper Chattahoochee,23.69309088947922,NA,189080,TRUE,Discharge To Another Facility
6008010008,34.0935,-117.4412,18070203,Santa Ana,23.68569776295881,NA,189021,TRUE,Discharge To Another Facility
18000105001,41.6086,-87.3887,4040001,Little Calumet-Galien,23,2,188517,FALSE,Outfall To Surface Waters
9000930003,41.2826,-72.9025,1100007,Long Island Sound,25.71,5,187888,FALSE,Outfall To Surface Waters
15000003010,21.3297,-158.0356,20060000,Oah,24.6,NA,187672,FALSE,Ocean Discharge
15000003010,21.3297,-158.0356,20060000,Oah,24.6,NA,187672,FALSE,Reuse: Irrigation
49000055001,40.8132,-111.9297,16020204,Jordan,21.2,10,186440,FALSE,Outfall To Surface Waters
49000055001,40.8132,-111.9297,16020204,Jordan,21.2,10,186440,FALSE,Overland Flow With Discharge
39001323001,40.7516,-81.3695,5040001,Tuscarawas,31.46,NA,186357,FALSE,Outfall To Surface Waters
6006009001,34.6111,-117.3562,18090208,Mojave,12.8,NA,185376,FALSE,Reuse: Irrigation
6006009001,34.6111,-117.3562,18090208,Mojave,12.8,NA,185376,FALSE,Evaporation
6006009001,34.6111,-117.3562,18090208,Mojave,12.8,NA,185376,FALSE,Outfall To Surface Waters
48000004500,32.7525,-96.9372,12030102,Lower West Fork Trinity,23.047132123161973,NA,183925,TRUE,Discharge To Another Facility
42001010001,40.6052,-75.4575,2040106,Lehigh,29,5,181767,FALSE,Outfall To Surface Waters
25000155001,42.3022,-71.6335,1090003,Blackstone,22.698527411640228,NA,181143,TRUE,Discharge To Another Facility
36004064004,42.6667,-73.75,2020006,Middle Hudson,22.62985905006082,NA,180595,TRUE,Discharge To Another Facility
40000165002,36.1502,-95.9936,11070107,Bird,32.8,3.3,180016,FALSE,Outfall To Surface Waters
22009071004,29.9709,-90.0951,8090100,Lower Mississippi-New Orleans,15,NA,180000,FALSE,Outfall To Surface Waters
22009900001,32.4009,-93.6913,11140202,Middle Red-Coushatta,21,1.25,180000,FALSE,Outfall To Surface Waters
42006056001,42.1408,-80.0749,4120101,Chautauqua-Conneaut,47.19,21.4,179531,FALSE,Outfall To Surface Waters
6009041002,33.1802,-117.371,18070302,Santa Margarita,9.3,0.3,178575,FALSE,Ocean Discharge
4001322002,33.3633,-111.9411,15060106,Lower Salt,22.00394944040909,NA,175600,TRUE,Discharge To Another Facility
36003095001,41.0423,-73.9419,2030101,Lower Hudson,17.65,0.25,173503,FALSE,Outfall To Surface Waters
22009051011,29.8769,-90.1155,8090100,Lower Mississippi-New Orleans,10.5,NA,173101,FALSE,Outfall To Surface Waters
34004001001,39.3701,-74.4277,2040302,Great Egg Harbor,31.333,NA,172928,FALSE,Outfall To Surface Waters
36009082003,42.7886,-78.8642,4120103,Buffalo-Eighteenmile,8.933,0.1,172589,FALSE,Outfall To Surface Waters
6008058001,33.7624,-117.928,18070201,Seal Beach,21.468511650210527,NA,171327,TRUE,Discharge To Another Facility
48004031002,32.8679,-96.63,12030106,East Fork Trinity,19.06,0.006,170340,FALSE,Outfall To Surface Waters
34006039001,39.8485,-75.1765,2040202,Lower Delaware,17.24,1.76,169825,FALSE,Outfall To Surface Waters
6001045002,38.506,-122.7502,18010110,Russian,21.156997878519995,NA,168841,TRUE,Discharge To Another Facility
17000402001,39.8438,-89.6448,7130008,Lower Sangamon,23.8,0.2,168578,FALSE,Outfall To Surface Waters
12000080001,26.4828,-80.0889,3090202,Everglades,14,NA,167805,FALSE,Reuse: Irrigation
12000080001,26.4828,-80.0889,3090202,Everglades,14,NA,167805,FALSE,Ocean Discharge
48000001003,31.5185,-97.0667,12060202,Middle Brazos-Lake Whitney,28.23,NA,166367,FALSE,Outfall To Surface Waters
13000800211,33.7479,-84.3903,3130003,Middle Chattahooche,20.77167814885452,NA,165766,TRUE,Discharge To Another Facility
24000018003,38.7921,-76.7191,2060006,Patuxent,17.679,NA,164252,FALSE,Outfall To Surface Waters
17000430001,40.6625,-89.6248,7130003,Lower Illinois-Lake Chautauqua,21.09,5.91,163850,FALSE,Outfall To Surface Waters
48000004002,32.57,-96.6395,12030105,Upper Trinity,16.18,NA,163500,FALSE,Outfall To Surface Waters
22009051005,29.9652,-90.1904,8090301,East Central Louisiana Coastal,7.5,NA,163451,FALSE,Outfall To Surface Waters
26000108001,42.3064,-85.5731,4050003,Kalamazoo,14,14,163275,FALSE,Outfall To Surface Waters
6004009002,34.0557,-117.7903,18070106,San Gabriel,8.5,0.3,162200,FALSE,Outfall To Surface Waters
6004009002,34.0557,-117.7903,18070106,San Gabriel,8.5,0.3,162200,FALSE,Reuse: Industrial
6004009002,34.0557,-117.7903,18070106,San Gabriel,8.5,0.3,162200,FALSE,Reuse: Irrigation
6004009002,34.0557,-117.7903,18070106,San Gabriel,8.5,0.3,162200,FALSE,Reuse: Groundwater Recharge
51000109005,36.83,-76.2856,2080101,Lower Chesapeake Bay,20.27007331052902,NA,161763,TRUE,Discharge To Another Facility
44000040001,41.8299,-71.4098,1090004,Narragansett,20.140380328348932,NA,160728,TRUE,Discharge To Another Facility
42001031001,40.6142,-75.3352,2040106,Lehigh,11.8,0.8,160604,FALSE,Outfall To Surface Waters
48004032001,32.7333,-97,12030102,Lower West Fork Trinity,20.049156665520812,NA,160000,TRUE,Discharge To Another Facility
48004032001,32.7333,-97,12030102,Lower West Fork Trinity,20.049156665520812,NA,160000,TRUE,Discharge To Another Facility
6004009009,34.4324,-118.5919,18090206,Antelope-Fremont Valleys,21,1.2,160000,FALSE,Reuse: Irrigation
6004009009,34.4324,-118.5919,18090206,Antelope-Fremont Valleys,21,1.2,160000,FALSE,Outfall To Surface Waters
6004009009,34.4324,-118.5919,18090206,Antelope-Fremont Valleys,21,1.2,160000,FALSE,Reuse: Industrial
6004009009,34.4324,-118.5919,18090206,Antelope-Fremont Valleys,21,1.2,160000,FALSE,Evaporation
6005098001,40.4969,-122.3565,18010207,Shasta,7.93,NA,158803,FALSE,Outfall To Surface Waters
12000047008,30.5892,-87.262200000000007,3140105,Pensacola Bay,19.73588859262205,NA,157500,TRUE,Overland Flow With Discharge
48001009001,31.7616,-106.4429,13040100,Rio Grande-Fort Quitman,16.082,0.71,157000,FALSE,Outfall To Surface Waters
48001009001,31.7616,-106.4429,13040100,Rio Grande-Fort Quitman,16.082,0.71,157000,FALSE,Reuse: Industrial
48001009001,31.7616,-106.4429,13040100,Rio Grande-Fort Quitman,16.082,0.71,157000,FALSE,Spray Irrigation
6004009004,34.0302,-118.0671,18070106,San Gabriel,6.4,1.4,156611,FALSE,Outfall To Surface Waters
6004009004,34.0302,-118.0671,18070106,San Gabriel,6.4,1.4,156611,FALSE,Reuse: Groundwater Recharge
41000051001,44.0613,-123.1891,17090003,Upper Willamette,19.571109586277302,NA,156185,TRUE,Discharge To Another Facility
13000057001,33.3963,-81.9783,3060106,Middle Savannah,19.52374345365501,NA,155807,TRUE,Discharge To Another Facility
6009019001,33.4631,-117.6839,18070301,Aliso-San Onofre,10.9,NA,155059,FALSE,Outfall To Surface Waters
